id_cliente,deuda_credito,numero_dependientes,deuda_total,fecha_inicio_negocio,num_productos_financieros,edad,ingreso_aprox,cuota_mensual,dti_total,dti_credito,cuota_dti,dti_total_n,dti_credito_n,cuota_dti_n,edad_n,dependientes_n,productos_n,municipio_residencia_Ciudad de Guatemala,municipio_residencia_Escuintla,municipio_residencia_Mixco,municipio_residencia_Quetzaltenango,municipio_residencia_Villa Nueva,tipo_credito_Abasto,tipo_credito_AdquisiciÃ³n de Equipo,tipo_credito_Nuevo Negocio,tipo_credito_VehÃ­culo,tipo_negocio_AbarroterÃ­a,tipo_negocio_Manufactura,tipo_negocio_Restaurante,tipo_negocio_Salud,tipo_negocio_TecnologÃ­a,nivel_educativo_Bachillerato,nivel_educativo_Postgrado,nivel_educativo_Primaria,nivel_educativo_Secundaria,nivel_educativo_Universidad,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Viudo,genero_F,genero_M,genero_O,incumplimiento
5469,83638.72,7,207187.33,2002-04-10,4,40,25000.5,1107.9572608751432,8.287327453119444,3.3454818902283763,0.04431740408515133,1.0,1.0,0.029544936056767553,0.3283582089552239,0.7,0.42857142857142855,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5470,59518.45,8,141084.02,2023-09-03,2,62,15000.5,1477.3021835140878,9.405287823112209,3.9677644075885623,0.09848352944339217,1.0,1.0,0.06565568629559478,0.6567164179104478,0.8,0.14285714285714285,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5471,27755.73,3,70538.13,0,7,37,15000.5,1106.9839640370906,4.702385253511391,1.8503203225325608,0.07379647104851798,1.0,0.616773440844187,0.04919764736567866,0.2835820895522388,0.3,0.8571428571428571,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
5472,34031.82,9,92223.5,2021-03-12,4,53,25000.5,1308.6631891930213,3.6888662225279947,1.3612455750340495,0.05234548065601391,1.0,0.4537485250113498,0.03489698710400927,0.5223880597014925,0.9,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
5473,50447.76,10,138946.71,0,8,58,7500.0,761.6092103640609,18.526227997529833,6.726367999103151,0.1015478947016684,1.0,1.0,0.06769859646777894,0.5970149253731343,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
5474,7847.6,7,14689.12,0,2,31,7500.0,118.47511451579253,1.9585493330721935,1.0463466665271537,0.01579668193333278,0.6528497776907312,0.3487822221757179,0.01053112128888852,0.19402985074626866,0.7,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5475,26611.74,5,44814.37,0,3,52,62501.25,376.9472197497652,0.7170155796769343,0.4257793244066994,0.0060310348952018426,0.23900519322564476,0.1419264414688998,0.004020689930134561,0.5074626865671642,0.5,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5476,57341.24,3,57341.24,2004-12-19,1,24,62501.25,2084.591811535864,0.9174414911554978,0.9174414911554978,0.03335280192800162,0.3058138303851659,0.3058138303851659,0.022235201285334415,0.08955223880597014,0.3,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
5477,51865.74,9,146859.26,2008-04-18,2,19,62501.25,4070.7076520864907,2.349701165939086,0.829835243281857,0.06513001983194514,0.7832337219796953,0.276611747760619,0.04342001322129676,0.014925373134328358,0.9,0.14285714285714285,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5478,52846.04,9,76603.96,2013-06-08,7,35,7500.0,8480.481124285114,10.213861331971486,7.046138665727181,1.1307308164205843,1.0,1.0,0.7538205442803895,0.2537313432835821,0.9,0.8571428571428571,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
5479,34615.64,10,48731.72,0,2,41,40000.5,1331.11361875475,1.2182777714973994,0.8653801827260814,0.03327742450023056,0.4060925904991331,0.2884600609086938,0.022184949666820372,0.34328358208955223,1.0,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5480,10671.33,6,10671.33,2012-10-30,1,18,7500.0,255.12087173975752,1.4228439998102873,1.4228439998102873,0.03401611622743218,0.47428133327009575,0.47428133327009575,0.022677410818288123,0.0,0.6,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5481,12062.56,7,33544.3,2017-05-11,6,25,15000.5,463.8547983851411,2.236212126113382,0.8041438618176631,0.030922622469532247,0.745404042037794,0.26804795393922104,0.02061508164635483,0.1044776119402985,0.7,0.7142857142857143,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5482,25686.29,4,52021.69,2014-02-12,2,64,7500.0,4122.013544752602,6.936225332408504,3.4248386662100216,0.5496018058937333,1.0,1.0,0.36640120392915554,0.6865671641791045,0.4,0.14285714285714285,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5483,23284.08,0,23733.36,0,2,35,15000.5,606.8216528050768,1.5821712608524936,1.5522202592212113,0.04045342840336145,0.5273904202841645,0.5174067530737371,0.026968952268907633,0.2537313432835821,0.0,0.14285714285714285,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5484,28646.78,8,43048.31,0,6,27,15000.5,650.8520484749349,2.8697916734195665,1.9097216758168245,0.04338869027242733,0.9565972244731888,0.6365738919389415,0.028925793514951555,0.13432835820895522,0.8,0.7142857142857143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5485,36414.62,5,76554.59,2005-01-02,4,41,7500.0,1358.1716201051606,10.207278665305695,4.855282666019296,0.18108954932320948,1.0,1.0,0.12072636621547299,0.34328358208955223,0.5,0.42857142857142855,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5486,80445.3,9,193639.23,2005-12-22,8,50,25000.5,1065.6542118085877,7.745414291404356,3.2177476449183917,0.042625315964319205,1.0,1.0,0.028416877309546135,0.47761194029850745,0.9,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5487,39765.96,9,39765.96,2003-03-17,1,60,15000.5,672.273650972981,2.6509756339688026,2.6509756339688026,0.044816749503560835,0.8836585446562676,0.8836585446562676,0.02987783300237389,0.6268656716417911,0.9,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5488,33092.18,2,87918.4,2021-07-25,3,36,25000.5,438.3701843976952,3.516665666546002,1.3236607267325189,0.01753445668607271,1.0,0.44122024224417294,0.01168963779071514,0.26865671641791045,0.2,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5489,51966.51,10,65885.65,2011-02-20,8,44,7500.0,2072.5844778059927,8.784753332162031,6.928867999076151,0.2763445970039531,1.0,1.0,0.18422973133596873,0.3880597014925373,1.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
5490,21087.14,6,59528.64,2017-05-06,7,63,40000.5,3445.465763815306,1.4881973974953264,0.5271719103379414,0.08613556739863679,0.4960657991651088,0.17572397011264715,0.05742371159909119,0.6716417910447762,0.6,0.8571428571428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5491,16541.38,6,24120.88,0,6,61,40000.5,431.09568948305963,0.6030144623041459,0.4135293308730259,0.010777257521088046,0.20100482076804863,0.13784311029100862,0.007184838347392031,0.6417910447761194,0.6,0.7142857142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5492,69525.47,4,105470.47,2009-07-11,5,35,62501.25,1175.380657425727,1.6874937700975983,1.1123852722767562,0.018805714404222653,0.5624979233658661,0.37079509075891876,0.012537142936148436,0.2537313432835821,0.4,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5493,40582.75,7,116272.0,2019-10-05,3,55,7500.0,6570.019982892298,15.502933331266275,5.411033332611862,0.8760026642688393,1.0,1.0,0.5840017761792262,0.5522388059701493,0.7,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5494,39867.41,7,105556.08,2008-04-16,6,37,15000.5,673.988706194681,7.036837438282935,2.6577387418647556,0.044931082707226414,1.0,0.8859129139549186,0.029954055138150942,0.2835820895522388,0.7,0.7142857142857143,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
5495,29078.05,0,60863.53,2007-11-18,7,54,7500.0,1084.5362521192308,8.115137332251315,3.8770733328163898,0.14460483359661677,1.0,1.0,0.09640322239774451,0.5373134328358209,0.0,0.8571428571428571,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
5496,21897.13,9,39785.03,0,2,36,40000.5,1143.545659346983,0.9946133173086683,0.5474214072187242,0.02858828412940825,0.3315377724362228,0.18247380240624142,0.019058856086272166,0.26865671641791045,0.9,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5497,33617.82,4,43661.28,2017-11-14,5,40,62501.25,876.135938262007,0.6985665086586498,0.5378743625041439,0.014017894654074744,0.2328555028862166,0.17929145416804795,0.009345263102716496,0.3283582089552239,0.4,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5498,15344.12,10,21298.36,2012-11-30,6,57,25000.5,208.59177229229985,0.8519173616186909,0.6137525249249515,0.008343504021277828,0.283972453872897,0.20458417497498382,0.005562336014185219,0.582089552238806,1.0,0.7142857142857143,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5499,20027.63,6,43714.63,0,8,33,62501.25,3213.939742141312,0.6994200915869775,0.3204356712814474,0.05142200743328957,0.2331400305289925,0.10681189042714913,0.034281338288859715,0.22388059701492538,0.6,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5500,37539.65,3,104916.42,2019-12-25,6,42,62501.25,634.6361616116037,1.6786291473901942,0.6006223875426392,0.010153975506113074,0.5595430491300647,0.20020746251421306,0.006769317004075383,0.3582089552238806,0.3,0.7142857142857143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5501,32237.42,7,32237.42,2011-12-22,1,48,25000.5,438.243342294248,1.2894710105282106,1.2894710105282106,0.017529383103406678,0.4298236701760702,0.4298236701760702,0.011686255402271119,0.44776119402985076,0.7,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5502,14911.33,5,43533.2,0,6,23,25000.5,556.1539747605416,1.741293174066867,0.5964412711507193,0.02224571407525033,0.580431058022289,0.19881375705023976,0.014830476050166887,0.07462686567164178,0.5,0.7142857142857143,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5503,8187.31,5,12348.76,2002-04-11,3,41,25000.5,142.41188703193797,0.49394052116981896,0.3274858502698952,0.005696361553818588,0.16464684038993965,0.10916195008996506,0.0037975743692123917,0.34328358208955223,0.5,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
5504,12647.17,3,34684.4,2015-09-22,8,45,62501.25,2066.4432680539235,0.5549393012050969,0.20235067298330273,0.03306243103971298,0.18497976706836564,0.06745022432776758,0.022041620693141986,0.40298507462686567,0.3,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5505,14841.43,4,31909.92,2011-09-30,7,54,15000.5,1164.8367732185375,2.127257091288473,0.9893956867444821,0.07765319643617774,0.7090856970961577,0.3297985622481607,0.05176879762411849,0.5373134328358209,0.4,0.8571428571428571,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5506,47993.09,7,47993.09,0,1,43,40000.5,1845.5312587249614,1.1998122523168506,1.1998122523168506,0.04613770474566127,0.3999374174389502,0.3999374174389502,0.030758469830440848,0.373134328358209,0.7,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5507,61960.99,3,107599.37,2014-07-02,5,24,15000.5,1077.7629816832207,7.1730522311140925,4.1305949798919634,0.07184847049174176,1.0,1.0,0.047898980327827835,0.08955223880597014,0.3,0.5714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
5508,57437.68,3,138200.96,2006-11-27,5,19,7500.0,813.5873742044976,18.42679466420976,7.658357332312219,0.10847831654613589,1.0,1.0,0.07231887769742393,0.014925373134328358,0.3,0.5714285714285714,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5509,61052.2,10,85468.28,2002-02-15,6,44,15000.5,3041.4890855963017,5.697695409773161,4.070010999362021,0.20275918038688995,1.0,1.0,0.1351727869245933,0.3880597014925373,1.0,0.7142857142857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5510,27403.44,0,49187.89,0,6,21,25000.5,2083.630307103873,1.967476250396293,1.0961156776426024,0.08334354540991297,0.6558254167987644,0.36537189254753416,0.05556236360660865,0.04477611940298507,0.0,0.7142857142857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5511,11285.22,9,11285.22,2003-12-04,1,26,7500.0,1826.9860555636449,1.5046959997993736,1.5046959997993736,0.24359814070933955,0.5015653332664579,0.5015653332664579,0.16239876047289303,0.11940298507462686,0.9,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5512,70746.4,0,206480.48,2019-01-17,5,22,15000.5,1002.1013534643315,13.764906502198933,4.716269457370336,0.06680453007549927,1.0,1.0,0.04453635338366618,0.05970149253731343,0.0,0.5714285714285714,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5513,37978.24,2,89139.57,2005-03-13,6,29,25000.5,1514.6891243998393,3.5655114896275872,1.5190992179548768,0.06058635324650519,1.0,0.506366405984959,0.040390902164336794,0.16417910447761194,0.2,0.7142857142857143,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
5514,17395.6,3,18847.48,2018-10-06,2,62,62501.25,632.4022330373817,0.3015536489221967,0.2783240335148765,0.010118233363768941,0.10051788297406557,0.09277467783829217,0.006745488909179294,0.6567164179104478,0.3,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5515,53578.89,6,75791.11,2002-12-08,7,39,25000.5,1329.876954616035,3.0315837682033724,2.1431127376595223,0.053194014302227595,1.0,0.7143709125531741,0.03546267620148506,0.31343283582089554,0.6,0.8571428571428571,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
5516,6910.52,6,6910.52,2022-07-14,1,34,62501.25,1108.9673224966382,0.11056610867605743,0.11056610867605743,0.017743122297216377,0.03685536955868581,0.03685536955868581,0.011828748198144251,0.23880597014925373,0.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5517,51640.63,8,121981.09,2014-08-25,6,39,40000.5,731.4739205088588,3.0494891313096213,1.2909996124725691,0.018286619429521436,1.0,0.430333204157523,0.012191079619680958,0.31343283582089554,0.8,0.7142857142857143,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5518,32114.74,10,82750.67,0,3,47,15000.5,836.963076619296,5.516527448717274,2.1409113028138456,0.05579567858161397,1.0,0.7136371009379485,0.03719711905440931,0.43283582089552236,1.0,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5519,40631.46,10,53738.82,2015-05-07,4,29,7500.0,1445.708528010079,7.165175999044643,5.417527999277662,0.19276113704230902,1.0,1.0,0.12850742469487267,0.16417910447761194,1.0,0.42857142857142855,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5520,62539.15,6,120643.41,2005-04-03,5,26,40000.5,1495.1312177837233,3.0160475493302323,1.5634592067208295,0.03737781322099337,1.0,0.5211530689069431,0.024918542147328915,0.11940298507462686,0.6,0.5714285714285714,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
5521,50037.65,10,148742.23,2004-05-23,3,40,15000.5,2548.2351485075133,9.915818138734322,3.33573214203955,0.1698766806664869,1.0,1.0,0.1132511204443246,0.3283582089552239,1.0,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
5522,62640.99,3,91394.86,2013-01-09,4,35,15000.5,1423.1970041615593,6.0927875733413694,4.175926802161532,0.09487663771652163,1.0,1.0,0.06325109181101442,0.2537313432835821,0.3,0.42857142857142855,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
5523,33368.52,10,33368.52,2001-01-17,1,46,15000.5,5354.822191793434,2.224493850056698,2.224493850056698,0.35697624688753427,0.7414979500188994,0.7414979500188994,0.2379841645916895,0.417910447761194,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
5524,68918.15,0,122624.2,0,7,54,62501.25,2452.1774497184,1.9619479610093886,1.1026683466154248,0.03923405451377638,0.6539826536697962,0.36755611553847495,0.026156036342517588,0.5373134328358209,0.0,0.8571428571428571,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5525,55332.41,10,160139.3,2018-10-24,3,28,25000.5,2127.758242697847,6.405443890865964,2.213252134868773,0.0851086275319589,1.0,0.7377507116229243,0.05673908502130593,0.14925373134328357,1.0,0.2857142857142857,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5526,61400.59,4,65108.36,2015-03-11,8,46,40000.5,4668.615935098771,1.6276886538511346,1.5349955625170935,0.1167139394503083,0.5425628846170448,0.5116651875056978,0.0778092929668722,0.417910447761194,0.4,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5527,55367.04,8,147304.07,2008-12-30,4,45,62501.25,4345.50901243568,2.356817983602619,0.8858549228873686,0.0695267536627852,0.7856059945342063,0.29528497429578954,0.046351169108523466,0.40298507462686567,0.8,0.42857142857142855,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5528,18786.3,0,18786.3,2022-03-31,1,53,62501.25,3041.350474780594,0.3005747884994208,0.3005747884994208,0.048660634383023274,0.1001915961664736,0.1001915961664736,0.032440422922015516,0.5223880597014925,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5529,22141.21,7,36347.33,2022-05-09,4,30,15000.5,424.9137259649358,2.423074564019661,1.4760314655194138,0.028326637507857015,0.807691521339887,0.4920104885064713,0.01888442500523801,0.1791044776119403,0.7,0.42857142857142855,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
5530,14551.01,3,18202.56,2007-07-26,8,26,15000.5,1106.3915117965507,1.2134635511340648,0.9700349987687054,0.07375697554900128,0.4044878503780216,0.32334499958956847,0.04917131703266752,0.11940298507462686,0.3,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5531,20664.12,3,60587.09,0,3,51,62501.25,1651.5491745125842,0.9693740525034399,0.3306193076085579,0.026424258306612426,0.3231246841678133,0.1102064358695193,0.017616172204408285,0.4925373134328358,0.3,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5532,33725.25,5,90914.36,2020-12-05,4,47,62501.25,570.1508764651106,1.4546006679633672,0.539593208127204,0.009122231578664241,0.4848668893211224,0.179864402709068,0.006081487719109494,0.43283582089552236,0.5,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5533,78634.5,2,78634.5,2017-06-10,1,25,15000.5,1041.6666494930391,5.242125262141787,5.242125262141787,0.06944212855728789,1.0,1.0,0.046294752371525257,0.1044776119402985,0.2,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5534,18775.23,9,33231.86,2012-09-07,3,50,25000.5,980.509304812045,1.3292478149905302,0.7509941800863584,0.03921958779915703,0.44308260499684343,0.25033139336211946,0.02614639186610469,0.47761194029850745,0.9,0.2857142857142857,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5535,57407.39,0,166063.59,0,8,39,15000.5,2207.549742074364,11.070536981362585,3.827031765352686,0.14716507729257017,1.0,1.0,0.09811005152838011,0.31343283582089554,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
5536,51893.8,1,58477.44,2019-10-27,6,49,7500.0,783.440019580462,7.796991998960401,6.919173332410777,0.10445866926346711,1.0,1.0,0.0696391128423114,0.4626865671641791,0.1,0.7142857142857143,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
5537,49948.33,8,112815.43,0,8,31,25000.5,958.562334160101,4.512526949280513,1.997893242055243,0.038341726530339765,1.0,0.6659644140184143,0.02556115102022651,0.19402985074626866,0.8,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
5538,18813.34,0,27194.22,0,2,43,62501.25,937.2400865300908,0.4350988180166781,0.30100741984678697,0.014995541473412055,0.1450329393388927,0.10033580661559566,0.00999702764894137,0.373134328358209,0.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5539,73727.97,10,129153.45,2023-11-16,8,47,40000.5,1712.4971779451776,3.2287958899706553,1.8431762102512925,0.0428118942988804,1.0,0.6143920700837642,0.028541262865920267,0.43283582089552236,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5540,35422.89,4,53717.07,2011-12-04,2,61,62501.25,481.5474383325443,0.8594559308676314,0.5667549048928341,0.007704604921099013,0.2864853102892105,0.1889183016309447,0.005136403280732675,0.6417910447761194,0.4,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5541,39396.82,3,71559.72,2013-03-06,3,57,7500.0,756.0673678439555,9.541295998727827,5.252909332632945,0.10080898236575286,1.0,1.0,0.06720598824383524,0.582089552238806,0.3,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
5542,35839.95,2,59487.95,2007-08-16,5,36,62501.25,889.5802145124753,0.9517881642214869,0.5734277314361964,0.014232998771996437,0.31726272140716233,0.1911425771453988,0.009488665847997626,0.26865671641791045,0.2,0.5714285714285714,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5543,59395.66,2,87726.61,2006-04-08,7,49,25000.5,3024.8043915357052,3.5089942199752406,2.3757788843272825,0.12098975586147138,1.0,0.7919262947757608,0.08065983724098093,0.4626865671641791,0.2,0.8571428571428571,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
5544,35562.74,6,60727.97,2014-09-21,2,26,40000.5,1418.3515009689008,1.5181802727086366,0.889057386760439,0.035458344294032385,0.5060600909028788,0.29635246225347966,0.02363889619602159,0.11940298507462686,0.6,0.14285714285714285,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5545,18846.15,4,44023.91,2020-06-12,8,44,62501.25,1479.1496123799425,0.7043684726192778,0.30153236934778854,0.02366592047929084,0.23478949087309262,0.10051078978259619,0.015777280319527225,0.3880597014925373,0.4,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
5546,6360.07,8,18000.31,2002-05-03,7,28,25000.5,490.9684393248796,0.7199980000111998,0.25439771203558337,0.019638344805313544,0.2399993333370666,0.08479923734519446,0.013092229870209028,0.14925373134328357,0.8,0.8571428571428571,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5547,30899.21,9,50969.21,2000-07-09,2,53,40000.5,2385.277388075927,1.274214322289116,0.772470594098262,0.05963118931054101,0.42473810742970536,0.257490198032754,0.03975412620702734,0.5223880597014925,0.9,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5548,69166.17,2,201431.36,0,7,61,7500.0,1253.0234706694619,26.857514663085663,9.22215599877038,0.1670697960669856,1.0,1.0,0.11137986404465706,0.6417910447761194,0.2,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5549,39713.5,4,72809.1,0,8,41,25000.5,599.5541898571444,2.9123057537684325,1.5885082297718642,0.023981687959567316,0.9707685845894775,0.5295027432572881,0.01598779197304488,0.34328358208955223,0.4,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5550,8624.71,5,17989.24,2000-09-19,4,33,15000.5,1409.2070074543963,1.199242691830323,0.574961501244961,0.09394400235728491,0.39974756394344096,0.19165383374832035,0.0626293349048566,0.22388059701492538,0.5,0.42857142857142855,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5551,54085.15,5,111339.38,2003-10-01,2,62,25000.5,1228.8092273390257,4.453486130099258,2.1633627326588125,0.049151386063873696,1.0,0.7211209108862708,0.03276759070924913,0.6567164179104478,0.5,0.14285714285714285,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
